t,map2base_x,map2base_y,map2base_yaw,map2odom_x,map2odom_y,map2odom_yaw,odom2base_x,odom2base_y,odom2base_yaw
50.9838,0.053960,0.002725,-0.067480,0.168540,0.049793,-0.116803,-0.102761,-0.047129,0.049995
51.0347,0.059294,0.008164,-0.066692,0.170881,0.050974,-0.116453,-0.102576,-0.047037,0.049993
51.0674,0.059294,0.008164,-0.066692,0.170925,0.050989,-0.116453,-0.102576,-0.047037,0.049993
51.1084,0.062645,0.004989,-0.064901,0.167210,0.044243,-0.115190,-0.100815,-0.050795,0.051397
51.1476,0.062645,0.004989,-0.064901,0.165448,0.049952,-0.116384,-0.100815,-0.050795,0.051397
51.1811,0.061797,0.008739,-0.066120,0.165666,0.049399,-0.116175,-0.102356,-0.047476,0.050151
51.2181,0.061797,0.008739,-0.066120,0.164427,0.052499,-0.116071,-0.102356,-0.047476,0.050151
51.2477,0.061797,0.008739,-0.066120,0.164464,0.052401,-0.116037,-0.102356,-0.047476,0.050151
51.2810,0.056181,0.009007,-0.066620,0.164718,0.048736,-0.117162,-0.102558,-0.046441,0.049682
51.3144,0.055348,0.011471,-0.066294,0.164653,0.050144,-0.117225,-0.102492,-0.046253,0.049609
51.3549,0.055348,0.011471,-0.066294,0.164661,0.050492,-0.117385,-0.102492,-0.046253,0.049609
51.3846,0.055626,0.007755,-0.067427,0.164129,0.047985,-0.117869,-0.102454,-0.046251,0.049527
51.4153,0.055626,0.007755,-0.067427,0.164139,0.048155,-0.117961,-0.102454,-0.046251,0.049527
51.4477,0.055498,0.009205,-0.067478,0.164149,0.048326,-0.118053,-0.102505,-0.046399,0.049619
51.4812,0.055498,0.009205,-0.067478,0.164050,0.046744,-0.118083,-0.102505,-0.046399,0.049619
51.5233,0.054986,0.006926,-0.068027,0.165856,0.048851,-0.117377,-0.102414,-0.046507,0.049690
51.5631,0.054986,0.006926,-0.068027,0.165865,0.048800,-0.117361,-0.102414,-0.046507,0.049690
51.5973,0.054835,0.005419,-0.068141,0.165838,0.048444,-0.117349,-0.102451,-0.046744,0.049755
51.6290,0.054835,0.005419,-0.068141,0.165840,0.048369,-0.117318,-0.102451,-0.046744,0.049755
51.6604,0.054835,0.005419,-0.068141,0.165841,0.048294,-0.117288,-0.102451,-0.046744,0.049755
51.7177,0.056669,0.006984,-0.067386,0.168247,0.048688,-0.117173,-0.102447,-0.046690,0.049739
51.7704,0.056669,0.006984,-0.067386,0.167859,0.046739,-0.117767,-0.102447,-0.046690,0.049739
51.8016,0.056771,0.007026,-0.067427,0.167769,0.046791,-0.117768,-0.102364,-0.046547,0.049665
51.8330,0.056771,0.007026,-0.067427,0.167751,0.046814,-0.117767,-0.102364,-0.046547,0.049665
51.8628,0.059027,0.006575,-0.067657,0.167841,0.046875,-0.117768,-0.102321,-0.046471,0.049626
51.8912,0.059027,0.006575,-0.067657,0.167841,0.046890,-0.117771,-0.102321,-0.046471,0.049626
51.9244,0.058745,0.005701,-0.067980,0.165937,0.048125,-0.117778,-0.102306,-0.046459,0.049600
51.9720,0.058745,0.005701,-0.067980,0.165939,0.048147,-0.117787,-0.102306,-0.046459,0.049600
52.0023,0.058677,0.005889,-0.068001,0.166293,0.047599,-0.117831,-0.102460,-0.046373,0.049582
52.0478,0.056834,0.007154,-0.068010,0.165936,0.048078,-0.117616,-0.102398,-0.046356,0.049580
52.0813,0.056834,0.007154,-0.068010,0.165927,0.048095,-0.117622,-0.102398,-0.046356,0.049580
52.1295,0.057148,0.006478,-0.067997,0.166263,0.046473,-0.117771,-0.102417,-0.046524,0.049652
52.1616,0.057148,0.006478,-0.067997,0.166245,0.046468,-0.117764,-0.102417,-0.046524,0.049652
52.1910,0.056811,0.006700,-0.067708,0.167019,0.048585,-0.117380,-0.102393,-0.046765,0.049727
52.2202,0.056811,0.006700,-0.067708,0.167021,0.048528,-0.117358,-0.102393,-0.046765,0.049727
52.2578,0.057031,0.005392,-0.067954,0.167024,0.048451,-0.117329,-0.102532,-0.046490,0.049631
52.2887,0.057031,0.005392,-0.067954,0.167774,0.048903,-0.117119,-0.102532,-0.046490,0.049631
52.3286,0.057883,0.007433,-0.067555,0.167840,0.049491,-0.117110,-0.102468,-0.046464,0.049629
52.3597,0.057883,0.007433,-0.067555,0.167832,0.049558,-0.117132,-0.102468,-0.046464,0.049629
52.3902,0.058677,0.007720,-0.067355,0.167824,0.049624,-0.117153,-0.102324,-0.046442,0.049614
52.4192,0.058677,0.007720,-0.067355,0.167496,0.050272,-0.117115,-0.102324,-0.046442,0.049614
52.4638,0.058751,0.008405,-0.067323,0.167483,0.050036,-0.117143,-0.102425,-0.046435,0.049606
52.5257,0.058751,0.008405,-0.067323,0.167504,0.050047,-0.117154,-0.102425,-0.046435,0.049606
52.5621,0.058307,0.008999,-0.067224,0.168208,0.050593,-0.116932,-0.102484,-0.046575,0.049697
52.5935,0.058307,0.008999,-0.067224,0.168201,0.050574,-0.116919,-0.102484,-0.046575,0.049697
52.6570,0.059161,0.009513,-0.067174,0.168087,0.049323,-0.117117,-0.102393,-0.046388,0.049571
52.6978,0.059161,0.009513,-0.067174,0.167929,0.050045,-0.116860,-0.102393,-0.046388,0.049571
52.7338,0.059161,0.009513,-0.067174,0.167936,0.050051,-0.116866,-0.102393,-0.046388,0.049571
52.8043,0.058876,0.008726,-0.067041,0.168720,0.048923,-0.116853,-0.102404,-0.046619,0.049634
52.8488,0.058876,0.008726,-0.067041,0.168731,0.048915,-0.116862,-0.102404,-0.046619,0.049634
52.8846,0.058905,0.008773,-0.066936,0.168368,0.047216,-0.116560,-0.102425,-0.046851,0.049755
52.9389,0.059665,0.007330,-0.066885,0.167503,0.049141,-0.116512,-0.102357,-0.046873,0.049787
52.9836,0.059665,0.007330,-0.066885,0.167503,0.049035,-0.116457,-0.102357,-0.046873,0.049787
53.0132,0.059200,0.005838,-0.066657,0.167286,0.049428,-0.116738,-0.102501,-0.046613,0.049701
53.0565,0.059200,0.005838,-0.066657,0.167266,0.049433,-0.116725,-0.102501,-0.046613,0.049701
53.0892,0.058597,0.007798,-0.066661,0.167715,0.050119,-0.116938,-0.102254,-0.046526,0.049633
53.1191,0.058597,0.007798,-0.066661,0.167747,0.050162,-0.116956,-0.102254,-0.046526,0.049633
53.1512,0.058229,0.008176,-0.066876,0.167984,0.049484,-0.116817,-0.102386,-0.046544,0.049674
53.1879,0.058229,0.008176,-0.066876,0.167987,0.049548,-0.116840,-0.102386,-0.046544,0.049674
53.2339,0.058631,0.008823,-0.066996,0.167675,0.049131,-0.116822,-0.102415,-0.046610,0.049765
53.2665,0.058631,0.008823,-0.066996,0.167635,0.049121,-0.116794,-0.102415,-0.046610,0.049765
53.2959,0.058763,0.008192,-0.066917,0.166622,0.050305,-0.116359,-0.102547,-0.046632,0.049727
53.3288,0.058763,0.008192,-0.066917,0.166576,0.050296,-0.116346,-0.102547,-0.046632,0.049727
53.3586,0.058595,0.007873,-0.066953,0.166890,0.050462,-0.116353,-0.102419,-0.046550,0.049688
53.3912,0.058595,0.007873,-0.066953,0.166891,0.050472,-0.116369,-0.102419,-0.046550,0.049688
53.4211,0.057570,0.009145,-0.066603,0.167291,0.050738,-0.116534,-0.102431,-0.046378,0.049567
53.4654,0.057570,0.009145,-0.066603,0.167296,0.050789,-0.116582,-0.102431,-0.046378,0.049567
53.4993,0.057905,0.009321,-0.066607,0.167420,0.050885,-0.116610,-0.102370,-0.046353,0.049563
53.5561,0.058230,0.009542,-0.066716,0.166274,0.050226,-0.116386,-0.102408,-0.046476,0.049647
53.5872,0.058230,0.009542,-0.066716,0.166278,0.050237,-0.116392,-0.102408,-0.046476,0.049647
53.6175,0.058359,0.009740,-0.066846,0.166166,0.050053,-0.116395,-0.102411,-0.046417,0.049581
53.6478,0.058359,0.009740,-0.066846,0.166155,0.050041,-0.116391,-0.102411,-0.046417,0.049581
53.7016,0.057216,0.008939,-0.066608,0.167039,0.049136,-0.116205,-0.102397,-0.046513,0.049592
53.7369,0.057216,0.008939,-0.066608,0.167030,0.049105,-0.116199,-0.102397,-0.046513,0.049592
53.7942,0.056999,0.008563,-0.066488,0.166428,0.047773,-0.116068,-0.102477,-0.046723,0.049721
53.8316,0.058056,0.007702,-0.066356,0.167417,0.049780,-0.116087,-0.102328,-0.046604,0.049659
53.8714,0.058056,0.007702,-0.066356,0.167427,0.049748,-0.116073,-0.102328,-0.046604,0.049659
53.9022,0.057929,0.007567,-0.066242,0.166607,0.047910,-0.116079,-0.102434,-0.046728,0.049769
53.9705,0.058404,0.008085,-0.066018,0.166583,0.047847,-0.116019,-0.102344,-0.046906,0.049884
54.0238,0.058404,0.008085,-0.066018,0.166926,0.049155,-0.115964,-0.102344,-0.046906,0.049884
54.0594,0.057672,0.006454,-0.066100,0.168310,0.049826,-0.115921,-0.102286,-0.046615,0.049764
54.0907,0.057940,0.007792,-0.066073,0.168323,0.050255,-0.115906,-0.102343,-0.046560,0.049727
54.1233,0.057940,0.007792,-0.066073,0.168334,0.050332,-0.115943,-0.102343,-0.046560,0.049727
54.1576,0.057984,0.007910,-0.066155,0.166874,0.049242,-0.116318,-0.102336,-0.046410,0.049617
54.1946,0.057984,0.007910,-0.066155,0.166889,0.049334,-0.116371,-0.102336,-0.046410,0.049617
54.2280,0.059347,0.009104,-0.066137,0.167444,0.050708,-0.116194,-0.102379,-0.046329,0.049592
54.2642,0.059347,0.009104,-0.066137,0.167450,0.050789,-0.116237,-0.102379,-0.046329,0.049592
54.3038,0.057774,0.008026,-0.066490,0.166780,0.048458,-0.116162,-0.102467,-0.046456,0.049656
54.3363,0.057774,0.008026,-0.066490,0.166760,0.048479,-0.116176,-0.102467,-0.046456,0.049656
54.3675,0.058299,0.009348,-0.066288,0.166765,0.049065,-0.115933,-0.102495,-0.046569,0.049725
54.3999,0.058299,0.009348,-0.066288,0.166738,0.049046,-0.115917,-0.102495,-0.046569,0.049725
54.4313,0.057646,0.007190,-0.066395,0.167886,0.047662,-0.116239,-0.102498,-0.046460,0.049579
54.4661,0.057646,0.007190,-0.066395,0.167859,0.047638,-0.116242,-0.102498,-0.046460,0.049579
54.5032,0.057542,0.007547,-0.066041,0.168220,0.049199,-0.116051,-0.102574,-0.046699,0.049707
54.5439,0.057542,0.007547,-0.066041,0.168193,0.049153,-0.116041,-0.102574,-0.046699,0.049707
54.5757,0.058808,0.006289,-0.066393,0.168124,0.049833,-0.116131,-0.102432,-0.046569,0.049661
54.6093,0.058808,0.006289,-0.066393,0.168134,0.049831,-0.116141,-0.102432,-0.046569,0.049661
54.6429,0.059336,0.007980,-0.066281,0.168732,0.050334,-0.116165,-0.102265,-0.046408,0.049586
54.6736,0.059336,0.007980,-0.066281,0.168810,0.050389,-0.116192,-0.102265,-0.046408,0.049586
54.7166,0.059092,0.008298,-0.066221,0.167571,0.049088,-0.115972,-0.102389,-0.046646,0.049708
54.7474,0.059740,0.009050,-0.066339,0.167600,0.049093,-0.115971,-0.102325,-0.046460,0.049626
54.7800,0.059740,0.009050,-0.066339,0.167240,0.048959,-0.115965,-0.102325,-0.046460,0.049626
54.8291,0.059740,0.009050,-0.066339,0.167214,0.048943,-0.115950,-0.102325,-0.046460,0.049626
54.8688,0.058565,0.007813,-0.066152,0.167508,0.049310,-0.115969,-0.102356,-0.046454,0.049634
54.9024,0.058565,0.007813,-0.066152,0.167493,0.049306,-0.115962,-0.102356,-0.046454,0.049634
54.9371,0.058233,0.007346,-0.065999,0.168431,0.047005,-0.115988,-0.102324,-0.046781,0.049773
54.9921,0.058517,0.007556,-0.065867,0.168466,0.048197,-0.115823,-0.102300,-0.046927,0.049916
55.0402,0.059352,0.005399,-0.066000,0.169082,0.047888,-0.115878,-0.102411,-0.046807,0.049808
55.0776,0.059352,0.005399,-0.066000,0.169065,0.047833,-0.115848,-0.102411,-0.046807,0.049808
55.1130,0.059393,0.006728,-0.065894,0.169047,0.047777,-0.115818,-0.102429,-0.046623,0.049728
55.1471,0.059393,0.006728,-0.065894,0.168924,0.050113,-0.116211,-0.102429,-0.046623,0.049728
55.2000,0.060020,0.006436,-0.065979,0.169283,0.049977,-0.116445,-0.102407,-0.046592,0.049692
55.2351,0.060054,0.006555,-0.066013,0.169509,0.050094,-0.116490,-0.102379,-0.046417,0.049632
55.2704,0.060054,0.006555,-0.066013,0.169532,0.050149,-0.116519,-0.102379,-0.046417,0.049632
55.3018,0.060054,0.006555,-0.066013,0.169555,0.050205,-0.116547,-0.102379,-0.046417,0.049632
55.3412,0.060315,0.008575,-0.066571,0.167826,0.049338,-0.116327,-0.102300,-0.046616,0.049690
55.3752,0.060499,0.008511,-0.066521,0.167204,0.049448,-0.116196,-0.102335,-0.046867,0.049812
55.4086,0.060499,0.008511,-0.066521,0.167211,0.049421,-0.116186,-0.102335,-0.046867,0.049812
55.4536,0.058755,0.007796,-0.066324,0.167046,0.050611,-0.115922,-0.102393,-0.046762,0.049815
55.4905,0.058220,0.007975,-0.066359,0.167021,0.050586,-0.115894,-0.102392,-0.046674,0.049672
55.5300,0.058220,0.007975,-0.066359,0.167049,0.050736,-0.115889,-0.102392,-0.046674,0.049672
55.5637,0.058150,0.008801,-0.066244,0.167367,0.050041,-0.116182,-0.102355,-0.046438,0.049622
55.5955,0.058150,0.008801,-0.066244,0.167363,0.050064,-0.116191,-0.102355,-0.046438,0.049622
55.6324,0.058028,0.009235,-0.065991,0.168030,0.050582,-0.116094,-0.102399,-0.046657,0.049709
55.6645,0.058028,0.009235,-0.065991,0.168024,0.050617,-0.116112,-0.102399,-0.046657,0.049709
55.6986,0.058353,0.008695,-0.066340,0.168020,0.050643,-0.116125,-0.102369,-0.046532,0.049656
55.7313,0.058353,0.008695,-0.066340,0.166936,0.049471,-0.116030,-0.102369,-0.046532,0.049656
55.7645,0.059065,0.009270,-0.066260,0.167344,0.047839,-0.115998,-0.102331,-0.046546,0.049665
55.8077,0.059065,0.009270,-0.066260,0.167345,0.047820,-0.115991,-0.102331,-0.046546,0.049665
55.8452,0.058819,0.009118,-0.066257,0.167377,0.048028,-0.115986,-0.102354,-0.046480,0.049661
55.8790,0.058819,0.009118,-0.066257,0.167381,0.048039,-0.115984,-0.102354,-0.046480,0.049661
55.9194,0.058316,0.006448,-0.066080,0.167684,0.049640,-0.115887,-0.102389,-0.046587,0.049731
55.9596,0.058316,0.006448,-0.066080,0.167678,0.049631,-0.115871,-0.102389,-0.046587,0.049731
55.9936,0.058334,0.006645,-0.066065,0.166249,0.049251,-0.115877,-0.102404,-0.046574,0.049735
56.0579,0.058747,0.008067,-0.065925,0.166796,0.047347,-0.116184,-0.102278,-0.046729,0.049773
56.1304,0.057183,0.007969,-0.065976,0.167797,0.050274,-0.116161,-0.102437,-0.046453,0.049715
56.1766,0.057183,0.007969,-0.065976,0.167792,0.050311,-0.116168,-0.102437,-0.046453,0.049715
56.2112,0.057729,0.006075,-0.066366,0.167621,0.048782,-0.116294,-0.102431,-0.046452,0.049629
56.2699,0.059765,0.004855,-0.064765,0.168891,0.045071,-0.114403,-0.100937,-0.050487,0.051216
56.3261,0.058665,0.006567,-0.066049,0.167611,0.048573,-0.115547,-0.102217,-0.047375,0.050052
56.3654,0.058665,0.006567,-0.066049,0.167630,0.048388,-0.115479,-0.102217,-0.047375,0.050052
56.4035,0.058665,0.006567,-0.066049,0.167648,0.048205,-0.115411,-0.102217,-0.047375,0.050052
56.4406,0.059831,0.003634,-0.064619,0.167145,0.051207,-0.116262,-0.102307,-0.046822,0.049802
56.4890,0.058746,0.006702,-0.065597,0.166129,0.055342,-0.117773,-0.102291,-0.046612,0.049633
56.5275,0.058746,0.006702,-0.065597,0.166003,0.055910,-0.118008,-0.102291,-0.046612,0.049633
56.5835,0.057423,0.013426,-0.067622,0.166365,0.051758,-0.116689,-0.102148,-0.046517,0.049687
56.6175,0.057308,0.012170,-0.067331,0.166870,0.050908,-0.116528,-0.102102,-0.046774,0.049767
56.6535,0.057308,0.012170,-0.067331,0.166902,0.050912,-0.116533,-0.102102,-0.046774,0.049767
56.6855,0.057608,0.009896,-0.066674,0.166739,0.050300,-0.116528,-0.102117,-0.046895,0.049790
56.7197,0.057608,0.009896,-0.066674,0.166735,0.050217,-0.116505,-0.102117,-0.046895,0.049790
56.7523,0.057999,0.009136,-0.066489,0.166736,0.047976,-0.116728,-0.102131,-0.046962,0.049851
56.7867,0.057999,0.009136,-0.066489,0.166728,0.047891,-0.116695,-0.102131,-0.046962,0.049851
56.8224,0.057902,0.007244,-0.066521,0.166837,0.048180,-0.116670,-0.102061,-0.046972,0.049912
56.8560,0.057902,0.007244,-0.066521,0.166850,0.048160,-0.116633,-0.102061,-0.046972,0.049912
56.8915,0.057891,0.006207,-0.066680,0.167155,0.048129,-0.116739,-0.102092,-0.046945,0.049812
56.9329,0.057891,0.006207,-0.066680,0.167159,0.048116,-0.116734,-0.102092,-0.046945,0.049812
56.9779,0.058063,0.006441,-0.066563,0.167219,0.049990,-0.116638,-0.102029,-0.046913,0.049870
57.0193,0.058251,0.006486,-0.066754,0.167230,0.050003,-0.116650,-0.102160,-0.046857,0.049790
57.0646,0.058251,0.006486,-0.066754,0.166947,0.050179,-0.117035,-0.102160,-0.046857,0.049790
57.1154,0.058239,0.008445,-0.066641,0.166771,0.051032,-0.116655,-0.102242,-0.046793,0.049816
57.1494,0.058239,0.008445,-0.066641,0.166752,0.051059,-0.116655,-0.102242,-0.046793,0.049816
57.1937,0.057863,0.008661,-0.067004,0.166854,0.049869,-0.116749,-0.102322,-0.046816,0.049840
57.2265,0.057802,0.009317,-0.066574,0.167719,0.050151,-0.116450,-0.102204,-0.046951,0.049889
57.2598,0.057802,0.009317,-0.066574,0.167710,0.050139,-0.116435,-0.102204,-0.046951,0.049889
57.2954,0.057892,0.008204,-0.066786,0.167695,0.050446,-0.116418,-0.102224,-0.046903,0.049774
57.3301,0.057892,0.008204,-0.066786,0.167696,0.050428,-0.116424,-0.102224,-0.046903,0.049774
57.3655,0.058821,0.008338,-0.066342,0.167619,0.050887,-0.116230,-0.102151,-0.046988,0.049898
57.4022,0.058821,0.008338,-0.066342,0.167641,0.050860,-0.116221,-0.102151,-0.046988,0.049898
57.4372,0.058894,0.008708,-0.066427,0.166836,0.050928,-0.116373,-0.102061,-0.046892,0.049806
57.4994,0.058894,0.008708,-0.066427,0.166882,0.050939,-0.116397,-0.102061,-0.046892,0.049806
57.5547,0.058052,0.009138,-0.066332,0.165860,0.052046,-0.116041,-0.102069,-0.046986,0.049864
57.6070,0.058542,0.009835,-0.065999,0.165881,0.052044,-0.116050,-0.102281,-0.047078,0.049840
57.6469,0.058542,0.009835,-0.065999,0.167853,0.050400,-0.116159,-0.102281,-0.047078,0.049840
57.6834,0.056867,0.010169,-0.066039,0.167744,0.050450,-0.116153,-0.102264,-0.047049,0.049818
57.7197,0.056867,0.010169,-0.066039,0.167699,0.050439,-0.116163,-0.102264,-0.047049,0.049818
57.7543,0.056867,0.010169,-0.066039,0.167639,0.050423,-0.116176,-0.102264,-0.047049,0.049818
57.8006,0.058956,0.008901,-0.066303,0.167679,0.051813,-0.116341,-0.102194,-0.046672,0.049662
57.8428,0.058759,0.008825,-0.066214,0.166516,0.051025,-0.116254,-0.102221,-0.046803,0.049766
57.8859,0.058759,0.008825,-0.066214,0.166497,0.051053,-0.116268,-0.102221,-0.046803,0.049766
57.9605,0.057659,0.009494,-0.066406,0.166183,0.050456,-0.116233,-0.102135,-0.046730,0.049665
57.9961,0.057659,0.009494,-0.066406,0.166213,0.050471,-0.116263,-0.102135,-0.046730,0.049665
58.0524,0.057136,0.008950,-0.066216,0.166980,0.050613,-0.116136,-0.102201,-0.046816,0.049816
58.0905,0.057136,0.008950,-0.066216,0.166983,0.050610,-0.116125,-0.102201,-0.046816,0.049816
58.1384,0.057317,0.008808,-0.066302,0.166832,0.050393,-0.116101,-0.102189,-0.046865,0.049774
58.1775,0.058111,0.008867,-0.066144,0.166725,0.050364,-0.115961,-0.102150,-0.046923,0.049796
58.2144,0.058111,0.008867,-0.066144,0.166716,0.050329,-0.115935,-0.102150,-0.046923,0.049796
58.2761,0.057947,0.008752,-0.066099,0.166779,0.050599,-0.115912,-0.102179,-0.046818,0.049814
58.3129,0.057731,0.008761,-0.065988,0.165832,0.049947,-0.116322,-0.102301,-0.046765,0.049768
58.3684,0.057716,0.008732,-0.065858,0.165807,0.049974,-0.116323,-0.102343,-0.047051,0.049871
58.4222,0.057716,0.008732,-0.065858,0.166886,0.050457,-0.116051,-0.102343,-0.047051,0.049871
58.4587,0.056850,0.008040,-0.066179,0.166735,0.050687,-0.115942,-0.102212,-0.047098,0.049952
58.4954,0.058099,0.008630,-0.066006,0.168770,0.051665,-0.115898,-0.102078,-0.046990,0.049859
58.5298,0.058099,0.008630,-0.066006,0.168799,0.051629,-0.115885,-0.102078,-0.046990,0.049859
58.5847,0.057945,0.008804,-0.065902,0.168792,0.050066,-0.116106,-0.102143,-0.046940,0.049900
58.6235,0.057945,0.008804,-0.065902,0.168842,0.050086,-0.116098,-0.102143,-0.046940,0.049900
58.6616,0.057945,0.008804,-0.065902,0.168879,0.050101,-0.116092,-0.102143,-0.046940,0.049900
58.7086,0.059944,0.009891,-0.065851,0.169196,0.051029,-0.116369,-0.102167,-0.046881,0.049840
58.7490,0.059944,0.009891,-0.065851,0.169211,0.051069,-0.116392,-0.102167,-0.046881,0.049840
58.7878,0.059754,0.008440,-0.066071,0.168441,0.051091,-0.116330,-0.102370,-0.046845,0.049833
58.8268,0.060050,0.009289,-0.066314,0.168464,0.051264,-0.116147,-0.102394,-0.046953,0.049860
58.8651,0.060050,0.009289,-0.066314,0.168427,0.051265,-0.116153,-0.102394,-0.046953,0.049860
58.9015,0.060185,0.009182,-0.066303,0.168851,0.050648,-0.116150,-0.102254,-0.047082,0.049889
58.9384,0.060185,0.009182,-0.066303,0.168886,0.050551,-0.116128,-0.102254,-0.047082,0.049889
58.9783,0.059431,0.009213,-0.066012,0.168676,0.050670,-0.116051,-0.102256,-0.047247,0.049946
59.0249,0.059969,0.008744,-0.066092,0.168692,0.050571,-0.116024,-0.102131,-0.047079,0.049867
59.0648,0.059969,0.008744,-0.066092,0.169612,0.051086,-0.116150,-0.102131,-0.047079,0.049867
59.1087,0.059804,0.008835,-0.065958,0.169158,0.051252,-0.115948,-0.102134,-0.047031,0.049909
59.1441,0.060449,0.009143,-0.066062,0.169485,0.052402,-0.116036,-0.102019,-0.046874,0.049836
59.1808,0.060449,0.009143,-0.066062,0.169527,0.052452,-0.116052,-0.102019,-0.046874,0.049836
59.2179,0.060348,0.009560,-0.065914,0.167353,0.051025,-0.116075,-0.102096,-0.046827,0.049841
59.2670,0.060348,0.009560,-0.065914,0.167369,0.051084,-0.116081,-0.102096,-0.046827,0.049841
59.3146,0.060808,0.010719,-0.066075,0.168539,0.050319,-0.116339,-0.101985,-0.046851,0.049773
59.3492,0.058553,0.009269,-0.066016,0.168438,0.049662,-0.116137,-0.102061,-0.046935,0.049867
59.4199,0.059701,0.008461,-0.066254,0.168420,0.049643,-0.116126,-0.102055,-0.047027,0.049877
59.4826,0.059423,0.007673,-0.066000,0.168049,0.051027,-0.115856,-0.102211,-0.047148,0.049939
59.5179,0.059423,0.007673,-0.066000,0.168009,0.050990,-0.115831,-0.102211,-0.047148,0.049939
59.5565,0.061386,0.009203,-0.065827,0.167956,0.050941,-0.115799,-0.102039,-0.047276,0.049919
59.6029,0.059100,0.008996,-0.065750,0.168875,0.051356,-0.115725,-0.102154,-0.047160,0.049903
59.6418,0.059100,0.008996,-0.065750,0.168986,0.051663,-0.115728,-0.102154,-0.047160,0.049903
59.6795,0.059904,0.009593,-0.065669,0.168821,0.050904,-0.115892,-0.102153,-0.046919,0.049878
59.7147,0.059904,0.009593,-0.065669,0.168838,0.050947,-0.115905,-0.102153,-0.046919,0.049878
59.7514,0.059980,0.009958,-0.065747,0.168619,0.051254,-0.115920,-0.102281,-0.046857,0.049790
59.7859,0.059980,0.009958,-0.065747,0.168594,0.051347,-0.115954,-0.102281,-0.046857,0.049790
59.8229,0.059888,0.008825,-0.065759,0.168676,0.051290,-0.115931,-0.102170,-0.047238,0.049950
59.8967,0.059649,0.009454,-0.065899,0.168783,0.051115,-0.115915,-0.102213,-0.046985,0.049846
59.9381,0.059649,0.009454,-0.065899,0.168799,0.051076,-0.115898,-0.102213,-0.046985,0.049846
59.9769,0.059629,0.009604,-0.065966,0.170366,0.051008,-0.115862,-0.102343,-0.046851,0.049773
60.0122,0.059629,0.009604,-0.065966,0.170357,0.051010,-0.115865,-0.102343,-0.046851,0.049773
60.0519,0.059937,0.009326,-0.065879,0.170581,0.051088,-0.115867,-0.102134,-0.046921,0.049842
60.0904,0.059937,0.009326,-0.065879,0.170606,0.051103,-0.115867,-0.102134,-0.046921,0.049842
60.1296,0.061538,0.009057,-0.065797,0.172323,0.051834,-0.115583,-0.102100,-0.047076,0.049870
60.1677,0.061654,0.009199,-0.065803,0.172343,0.051813,-0.115577,-0.102213,-0.047030,0.049869
60.2234,0.063274,0.010004,-0.065547,0.162709,0.043283,-0.117816,-0.102325,-0.046955,0.049839
60.2683,0.063274,0.010004,-0.065547,0.162659,0.043316,-0.117823,-0.102325,-0.046955,0.049839
60.3064,0.053824,0.001671,-0.067881,0.167154,0.049020,-0.117335,-0.102221,-0.046718,0.049741
60.3479,0.053672,0.001748,-0.067875,0.166794,0.048507,-0.117306,-0.102161,-0.046916,0.049757
60.3971,0.053672,0.001748,-0.067875,0.166859,0.048513,-0.117339,-0.102161,-0.046916,0.049757
60.4378,0.057696,0.007113,-0.067406,0.168290,0.049239,-0.117425,-0.102018,-0.046861,0.049698
60.4751,0.057696,0.007113,-0.067406,0.168354,0.049249,-0.117453,-0.102018,-0.046861,0.049698
60.5232,0.057696,0.007113,-0.067406,0.168435,0.049260,-0.117489,-0.102018,-0.046861,0.049698
60.5682,0.057970,0.007013,-0.067412,0.168244,0.049467,-0.117501,-0.102097,-0.046760,0.049733
60.6187,0.059472,0.007734,-0.067521,0.162957,0.044289,-0.118828,-0.102133,-0.046829,0.049752
60.6636,0.059301,0.007811,-0.067571,0.162683,0.044052,-0.118829,-0.102222,-0.046876,0.049730
60.7043,0.059301,0.007811,-0.067571,0.162641,0.044023,-0.118830,-0.102222,-0.046876,0.049730
60.7434,0.053954,0.002915,-0.068898,0.169277,0.047273,-0.118313,-0.102146,-0.046823,0.049737
60.7789,0.053636,0.002546,-0.068821,0.169269,0.047264,-0.118313,-0.102176,-0.046966,0.049814
60.8159,0.053636,0.002546,-0.068821,0.169392,0.047140,-0.118293,-0.102176,-0.046966,0.049814
60.8615,0.060331,0.005810,-0.068297,0.166376,0.049420,-0.117730,-0.102124,-0.046877,0.049823
60.9125,0.060409,0.005527,-0.068273,0.166399,0.049419,-0.117706,-0.102135,-0.047038,0.049838
60.9524,0.060409,0.005527,-0.068273,0.166359,0.049294,-0.117696,-0.102135,-0.047038,0.049838
60.9891,0.057267,0.007935,-0.067757,0.165968,0.049956,-0.117548,-0.102307,-0.046853,0.049778
61.0273,0.057267,0.007935,-0.067757,0.165945,0.049982,-0.117555,-0.102307,-0.046853,0.049778
61.0834,0.057268,0.007783,-0.067659,0.165812,0.050199,-0.117559,-0.102279,-0.046880,0.049847
61.1378,0.056935,0.008366,-0.067544,0.167031,0.047714,-0.117986,-0.102224,-0.046918,0.049813
61.1904,0.058122,0.003982,-0.065769,0.169558,0.039192,-0.117992,-0.100379,-0.051334,0.051602
61.2309,0.058122,0.003982,-0.065769,0.169943,0.037856,-0.117467,-0.100379,-0.051334,0.051602
61.2686,0.057979,0.005040,-0.067481,0.166625,0.046879,-0.117986,-0.102097,-0.048028,0.050311
