t,map2base_x,map2base_y,map2base_yaw,map2odom_x,map2odom_y,map2odom_yaw,odom2base_x,odom2base_y,odom2base_yaw
66.2181,1.442745,-0.076939,-0.074216,0.103515,0.086018,-0.129108,1.348324,0.011363,0.054535
66.2922,1.442795,-0.077010,-0.074242,0.103663,0.086243,-0.129139,1.348405,0.011380,0.054488
66.3376,1.441836,-0.077100,-0.074457,0.102974,0.087455,-0.129227,1.348338,0.011227,0.054508
66.4261,1.441312,-0.075618,-0.074614,0.100926,0.085417,-0.129381,1.348352,0.011428,0.054476
66.4828,1.441312,-0.075618,-0.074614,0.100917,0.085433,-0.129384,1.348352,0.011428,0.054476
66.5299,1.441503,-0.075969,-0.074492,0.100979,0.085415,-0.129377,1.348490,0.011261,0.054608
66.5790,1.439274,-0.078059,-0.074638,0.101660,0.087221,-0.129401,1.348421,0.011238,0.054599
66.6212,1.439274,-0.078059,-0.074638,0.101647,0.087209,-0.129391,1.348421,0.011238,0.054599
66.6655,1.439401,-0.078062,-0.074672,0.101704,0.087179,-0.129396,1.348490,0.011248,0.054563
66.7091,1.440079,-0.076063,-0.074804,0.103104,0.087455,-0.129807,1.348466,0.011470,0.054450
66.7536,1.440079,-0.076063,-0.074804,0.103110,0.087539,-0.129839,1.348466,0.011470,0.054450
66.8038,1.440006,-0.076151,-0.074766,0.102885,0.087705,-0.129875,1.348354,0.011401,0.054482
66.8577,1.441472,-0.076543,-0.075079,0.102347,0.084851,-0.129965,1.348505,0.011292,0.054590
66.9028,1.441472,-0.076543,-0.075079,0.102351,0.084852,-0.129960,1.348505,0.011292,0.054590
66.9472,1.441226,-0.076478,-0.075132,0.102551,0.084364,-0.129939,1.348487,0.011225,0.054588
66.9932,1.440832,-0.079504,-0.075149,0.102247,0.086084,-0.129776,1.348659,0.011173,0.054666
67.0442,1.440832,-0.079504,-0.075149,0.102298,0.085973,-0.129736,1.348659,0.011173,0.054666
67.1270,1.440657,-0.078042,-0.074970,0.102468,0.087722,-0.129961,1.348523,0.011168,0.054637
67.2012,1.440525,-0.080462,-0.075543,0.102615,0.089366,-0.130143,1.348347,0.011117,0.054618
67.2570,1.440525,-0.080462,-0.075543,0.102523,0.089385,-0.130159,1.348347,0.011117,0.054618
67.3052,1.441353,-0.076218,-0.074759,0.103127,0.089241,-0.129683,1.349101,0.010239,0.055241
67.3586,1.441353,-0.076218,-0.074759,0.103215,0.088787,-0.129531,1.349101,0.010239,0.055241
67.4089,1.441128,-0.075907,-0.074906,0.104111,0.087570,-0.129339,1.348889,0.010528,0.055101
67.4547,1.441807,-0.075108,-0.074684,0.102425,0.087371,-0.129772,1.348727,0.011034,0.054718
67.4933,1.441807,-0.075108,-0.074684,0.102493,0.087306,-0.129754,1.348727,0.011034,0.054718
67.5494,1.442439,-0.075734,-0.074595,0.101910,0.088735,-0.129861,1.348749,0.011051,0.054702
67.5937,1.441123,-0.076827,-0.074928,0.102382,0.089749,-0.130411,1.348879,0.011107,0.054697
67.6371,1.441123,-0.076827,-0.074928,0.102415,0.090028,-0.130512,1.348879,0.011107,0.054697
67.7046,1.440645,-0.075903,-0.074794,0.102688,0.089043,-0.130506,1.348925,0.010915,0.054829
67.7512,1.440931,-0.075382,-0.075607,0.102381,0.089895,-0.129997,1.348834,0.010941,0.054715
67.8021,1.441131,-0.076332,-0.075602,0.102221,0.085609,-0.130397,1.348788,0.010876,0.054774
67.8551,1.441131,-0.076332,-0.075602,0.102174,0.085627,-0.130417,1.348788,0.010876,0.054774
67.9092,1.441060,-0.074485,-0.075259,0.103387,0.089569,-0.130435,1.348866,0.011233,0.054586
67.9565,1.440804,-0.079426,-0.075563,0.104738,0.088867,-0.130298,1.348870,0.011116,0.054688
67.9990,1.441996,-0.075531,-0.075611,0.103995,0.090277,-0.130185,1.348883,0.011128,0.054648
68.0440,1.441996,-0.075531,-0.075611,0.104025,0.090357,-0.130209,1.348883,0.011128,0.054648
68.0886,1.442049,-0.075392,-0.075716,0.103979,0.090086,-0.130235,1.348926,0.011228,0.054577
68.1305,1.442631,-0.074231,-0.075630,0.103993,0.090085,-0.130237,1.348833,0.011329,0.054413
68.1755,1.442631,-0.074231,-0.075630,0.102739,0.090640,-0.129996,1.348833,0.011329,0.054413
68.2248,1.442524,-0.074528,-0.075603,0.101965,0.090578,-0.129967,1.348768,0.011301,0.054479
68.2842,1.441307,-0.073820,-0.075244,0.101977,0.090228,-0.129997,1.348768,0.011137,0.054588
68.3365,1.441307,-0.073820,-0.075244,0.101925,0.090049,-0.129921,1.348768,0.011137,0.054588
68.3896,1.440637,-0.073824,-0.075200,0.101992,0.089052,-0.129747,1.348859,0.011165,0.054613
68.4625,1.440682,-0.074503,-0.075117,0.102281,0.088550,-0.129676,1.348947,0.010887,0.054721
68.5215,1.440779,-0.075192,-0.074961,0.102493,0.090831,-0.129987,1.348957,0.011034,0.054638
68.5689,1.441144,-0.075296,-0.075058,0.103301,0.090730,-0.130521,1.348990,0.011336,0.054475
68.6206,1.441163,-0.073539,-0.075270,0.103046,0.091321,-0.130221,1.348858,0.011226,0.054565
68.6979,1.441957,-0.074261,-0.075809,0.102504,0.091567,-0.130078,1.348915,0.011285,0.054583
68.7752,1.441637,-0.073385,-0.075442,0.102456,0.091268,-0.130081,1.348835,0.011144,0.054651
68.8240,1.441057,-0.072938,-0.075332,0.102239,0.089731,-0.130131,1.348765,0.011171,0.054603
68.8693,1.441057,-0.072938,-0.075332,0.102213,0.089709,-0.130122,1.348765,0.011171,0.054603
68.9179,1.441085,-0.073062,-0.075374,0.102044,0.090980,-0.130108,1.348813,0.011183,0.054570
68.9647,1.440759,-0.074934,-0.075264,0.101666,0.090163,-0.130161,1.348751,0.011109,0.054716
69.0098,1.440809,-0.073634,-0.075384,0.101642,0.090136,-0.130146,1.348982,0.011161,0.054572
69.0554,1.440809,-0.073634,-0.075384,0.103049,0.090944,-0.130128,1.348982,0.011161,0.054572
69.1045,1.440381,-0.074467,-0.075437,0.103059,0.089673,-0.130270,1.348923,0.011204,0.054579
69.1571,1.441697,-0.073554,-0.075529,0.102417,0.091571,-0.130533,1.348894,0.011289,0.054441
69.2081,1.441719,-0.074894,-0.075665,0.102469,0.091702,-0.130602,1.348884,0.011416,0.054452
69.2571,1.441719,-0.074894,-0.075665,0.101683,0.090322,-0.130570,1.348884,0.011416,0.054452
69.3256,1.440955,-0.073742,-0.075682,0.101986,0.090705,-0.130090,1.348850,0.011014,0.054690
69.3667,1.440301,-0.074945,-0.075764,0.101923,0.089773,-0.130202,1.348894,0.011172,0.054628
69.4211,1.440656,-0.073793,-0.075388,0.102376,0.091374,-0.130228,1.348862,0.011194,0.054575
69.4653,1.440656,-0.073793,-0.075388,0.102358,0.091279,-0.130198,1.348862,0.011194,0.054575
69.5131,1.440631,-0.074749,-0.075553,0.101599,0.091317,-0.130778,1.348919,0.011362,0.054511
69.5579,1.440993,-0.073081,-0.075636,0.102500,0.093281,-0.130652,1.348817,0.011459,0.054440
69.6062,1.440993,-0.073081,-0.075636,0.102499,0.093418,-0.130699,1.348817,0.011459,0.054440
69.6566,1.440124,-0.074038,-0.076097,0.101297,0.092067,-0.130637,1.348830,0.011275,0.054542
69.7232,1.440992,-0.071925,-0.075931,0.101031,0.090659,-0.130431,1.348797,0.011232,0.054595
69.7667,1.440983,-0.071759,-0.076058,0.101300,0.091414,-0.130375,1.348779,0.011348,0.054499
69.8318,1.439645,-0.074247,-0.075781,0.101392,0.091435,-0.130357,1.348862,0.011245,0.054527
69.8770,1.439645,-0.074247,-0.075781,0.101400,0.091427,-0.130360,1.348862,0.011245,0.054527
69.9417,1.439746,-0.073428,-0.075751,0.099762,0.091117,-0.130417,1.348697,0.011264,0.054466
70.0435,1.438367,-0.073645,-0.075790,0.101434,0.092667,-0.130380,1.348834,0.011407,0.054470
70.0920,1.438500,-0.073697,-0.075751,0.102125,0.091058,-0.130473,1.348991,0.011381,0.054514
70.1404,1.438500,-0.073697,-0.075751,0.102214,0.091060,-0.130458,1.348991,0.011381,0.054514
70.1874,1.440054,-0.072239,-0.075645,0.102601,0.092563,-0.130555,1.348877,0.011208,0.054586
70.2304,1.440744,-0.073914,-0.075736,0.103720,0.090376,-0.130452,1.348827,0.011257,0.054579
70.3051,1.441016,-0.073358,-0.075865,0.103358,0.091579,-0.130448,1.348913,0.011278,0.054473
70.3563,1.441016,-0.073358,-0.075865,0.103337,0.091573,-0.130460,1.348913,0.011278,0.054473
70.4117,1.441886,-0.073463,-0.075714,0.103170,0.092220,-0.130417,1.348804,0.011166,0.054587
70.4558,1.441886,-0.073463,-0.075714,0.103128,0.092145,-0.130383,1.348804,0.011166,0.054587
70.5044,1.441644,-0.072769,-0.075633,0.102053,0.091826,-0.130455,1.348766,0.011108,0.054629
70.5534,1.441672,-0.072952,-0.075524,0.101912,0.090046,-0.130606,1.348818,0.011020,0.054710
70.5989,1.441672,-0.072952,-0.075524,0.101902,0.089927,-0.130559,1.348818,0.011020,0.054710
70.6452,1.440794,-0.073167,-0.075808,0.102254,0.091438,-0.130736,1.349011,0.011257,0.054487
70.6958,1.440538,-0.075308,-0.075862,0.102622,0.090315,-0.130806,1.348934,0.011119,0.054557
70.7427,1.440538,-0.075308,-0.075862,0.102658,0.090332,-0.130820,1.348934,0.011119,0.054557
70.7990,1.440857,-0.073902,-0.076053,0.102219,0.092287,-0.130875,1.348908,0.011259,0.054534
70.8459,1.441351,-0.075213,-0.076104,0.102671,0.090921,-0.130692,1.349046,0.011194,0.054552
70.8940,1.440718,-0.073326,-0.076097,0.102312,0.092226,-0.130594,1.348851,0.011190,0.054610
70.9420,1.440718,-0.073326,-0.076097,0.102290,0.092225,-0.130579,1.348851,0.011190,0.054610
70.9891,1.441283,-0.074518,-0.075957,0.102581,0.090907,-0.130682,1.348935,0.011112,0.054577
71.0475,1.440943,-0.072944,-0.075857,0.102398,0.092443,-0.130568,1.348939,0.011237,0.054573
71.1216,1.441304,-0.074246,-0.076084,0.103323,0.091417,-0.130963,1.349017,0.011399,0.054442
71.1670,1.441156,-0.072566,-0.075900,0.102611,0.092110,-0.130667,1.349034,0.011388,0.054514
71.2199,1.441156,-0.072566,-0.075900,0.102647,0.092198,-0.130684,1.349034,0.011388,0.054514
71.2649,1.442102,-0.074154,-0.076306,0.102209,0.091308,-0.130709,1.349120,0.011367,0.054501
71.3113,1.441275,-0.073402,-0.075832,0.102651,0.092048,-0.130215,1.348993,0.010989,0.054686
71.3705,1.440794,-0.074290,-0.075914,0.102616,0.091831,-0.130142,1.348948,0.010989,0.054631
71.4241,1.440794,-0.074290,-0.075914,0.101042,0.090514,-0.130359,1.348948,0.010989,0.054631
71.4720,1.441171,-0.072913,-0.075339,0.101174,0.091339,-0.130179,1.348791,0.010952,0.054709
71.5246,1.439596,-0.074451,-0.075604,0.102044,0.090836,-0.130651,1.348810,0.011056,0.054625
71.5722,1.439923,-0.073465,-0.075338,0.102619,0.092227,-0.130442,1.348973,0.011032,0.054703
71.6179,1.439923,-0.073465,-0.075338,0.102625,0.092215,-0.130425,1.348973,0.011032,0.054703
71.6816,1.440740,-0.074513,-0.075836,0.101995,0.091031,-0.130493,1.349006,0.011162,0.054658
71.7252,1.441396,-0.072705,-0.075776,0.102522,0.093059,-0.130514,1.349034,0.011299,0.054503
71.7732,1.440689,-0.074138,-0.075787,0.101621,0.091859,-0.130695,1.349010,0.011155,0.054539
71.8196,1.440689,-0.074138,-0.075787,0.101640,0.091939,-0.130734,1.349010,0.011155,0.054539
71.8644,1.441270,-0.072045,-0.075779,0.102115,0.091247,-0.130314,1.349042,0.011243,0.054569
71.9174,1.440411,-0.073426,-0.076002,0.102600,0.092554,-0.130103,1.349092,0.011288,0.054546
71.9653,1.440929,-0.073706,-0.075536,0.101524,0.090648,-0.130109,1.349091,0.011120,0.054613
72.0128,1.440929,-0.073706,-0.075536,0.101537,0.090620,-0.130094,1.349091,0.011120,0.054613
72.0755,1.441375,-0.072104,-0.075370,0.101987,0.092263,-0.130092,1.349015,0.011121,0.054573
72.1244,1.440355,-0.074000,-0.075331,0.101029,0.089805,-0.130000,1.349062,0.011156,0.054607
72.1809,1.440745,-0.072404,-0.075266,0.102141,0.090780,-0.129823,1.348994,0.011082,0.054665
72.2368,1.439708,-0.074631,-0.075240,0.100747,0.090070,-0.129740,1.348889,0.011182,0.054606
72.2845,1.439708,-0.074631,-0.075240,0.100716,0.090079,-0.129732,1.348889,0.011182,0.054606
72.3314,1.440798,-0.073650,-0.074963,0.101136,0.091794,-0.129583,1.348877,0.010950,0.054701
72.3806,1.440301,-0.074578,-0.074625,0.103326,0.089463,-0.129527,1.349827,0.010747,0.054934
72.4272,1.440301,-0.074578,-0.074625,0.103483,0.089285,-0.129467,1.349827,0.010747,0.054934
72.4989,1.440465,-0.072505,-0.074536,0.104034,0.090298,-0.129334,1.349518,0.010856,0.054878
72.5620,1.442423,-0.074690,-0.074551,0.101674,0.090760,-0.129665,1.349246,0.010909,0.054798
72.6248,1.443091,-0.073316,-0.074546,0.101814,0.093633,-0.130164,1.349316,0.011085,0.054685
72.7015,1.440829,-0.073184,-0.074903,0.101649,0.092967,-0.130231,1.349398,0.011287,0.054613
72.7624,1.441079,-0.071331,-0.075217,0.102636,0.093397,-0.129966,1.349431,0.011066,0.054711
72.8386,1.441709,-0.071207,-0.075091,0.100600,0.089995,-0.129774,1.349327,0.011041,0.054703
72.8943,1.441709,-0.071207,-0.075091,0.100575,0.089920,-0.129755,1.349327,0.011041,0.054703
72.9502,1.441835,-0.071231,-0.075033,0.100400,0.090232,-0.129740,1.349427,0.011014,0.054772
73.0051,1.439979,-0.074575,-0.074766,0.100677,0.091183,-0.129950,1.349642,0.010901,0.054819
73.0650,1.439872,-0.074453,-0.074602,0.102276,0.091724,-0.129662,1.349744,0.010716,0.054958
73.1104,1.439872,-0.074453,-0.074602,0.102334,0.091580,-0.129616,1.349744,0.010716,0.054958
73.1596,1.440056,-0.073702,-0.074895,0.100454,0.091441,-0.129888,1.349667,0.010797,0.054874
73.2195,1.441674,-0.072536,-0.074763,0.101357,0.093526,-0.130004,1.349575,0.011055,0.054703
73.3035,1.439805,-0.073099,-0.074998,0.099573,0.093378,-0.130314,1.349609,0.011041,0.054713
73.3546,1.440748,-0.071300,-0.074978,0.101406,0.093184,-0.129955,1.349684,0.010921,0.054849
73.4006,1.438908,-0.071666,-0.075462,0.099815,0.092424,-0.129916,1.349643,0.011135,0.054661
73.4472,1.438908,-0.071666,-0.075462,0.099836,0.092456,-0.129927,1.349643,0.011135,0.054661
73.4999,1.440722,-0.071338,-0.075127,0.101484,0.093334,-0.129951,1.349567,0.011149,0.054650
73.5530,1.439072,-0.072004,-0.075077,0.099645,0.092730,-0.130104,1.349490,0.011165,0.054670
73.6091,1.440629,-0.071236,-0.074989,0.100551,0.091678,-0.129836,1.349400,0.011073,0.054785
73.6585,1.440774,-0.071036,-0.075215,0.100868,0.091881,-0.129806,1.349527,0.011275,0.054566
73.7201,1.440774,-0.071036,-0.075215,0.100908,0.092023,-0.129866,1.349527,0.011275,0.054566
73.7817,1.439847,-0.072675,-0.074969,0.100997,0.090987,-0.130101,1.349531,0.011151,0.054686
73.8314,1.440340,-0.072428,-0.074959,0.101166,0.090734,-0.130076,1.349679,0.011146,0.054697
73.9042,1.440347,-0.073709,-0.075223,0.101608,0.091354,-0.129966,1.349624,0.011180,0.054699
73.9702,1.440303,-0.073844,-0.075197,0.101253,0.091148,-0.129934,1.349591,0.011044,0.054722
74.0354,1.441128,-0.073275,-0.075087,0.102689,0.091697,-0.129964,1.349789,0.011082,0.054705
74.0993,1.440793,-0.073514,-0.075015,0.104615,0.092549,-0.129875,1.349796,0.011002,0.054739
74.1579,1.442195,-0.072720,-0.075217,0.102732,0.091551,-0.130146,1.349760,0.011288,0.054564
74.2078,1.444020,-0.071612,-0.075163,0.104102,0.092685,-0.130068,1.349630,0.011407,0.054533
74.2752,1.442040,-0.073089,-0.075417,0.102745,0.092228,-0.130208,1.349587,0.011294,0.054547
74.3341,1.442040,-0.073089,-0.075417,0.102711,0.092374,-0.130257,1.349587,0.011294,0.054547
74.3856,1.443557,-0.071467,-0.075537,0.104211,0.093528,-0.130231,1.349676,0.011671,0.054360
74.4323,1.442027,-0.072421,-0.075481,0.102094,0.090280,-0.129862,1.349598,0.011302,0.054585
74.4826,1.442510,-0.072087,-0.075355,0.103491,0.091823,-0.129571,1.349486,0.011111,0.054710
74.5310,1.441308,-0.073923,-0.075080,0.101182,0.089823,-0.129610,1.349428,0.011324,0.054607
74.5953,1.441308,-0.073923,-0.075080,0.101067,0.089601,-0.129525,1.349428,0.011324,0.054607
74.6502,1.442824,-0.072002,-0.074767,0.102945,0.092001,-0.129695,1.349506,0.011335,0.054618
74.7126,1.440684,-0.074325,-0.074729,0.102139,0.090764,-0.129825,1.349741,0.011122,0.054673
74.7972,1.442491,-0.072248,-0.074795,0.102640,0.090035,-0.129610,1.349749,0.011108,0.054729
74.8500,1.441533,-0.073618,-0.074965,0.103930,0.091383,-0.129610,1.349615,0.011126,0.054680
74.9008,1.441893,-0.074134,-0.074681,0.102216,0.089899,-0.129696,1.349483,0.011016,0.054757
74.9550,1.443236,-0.072626,-0.074867,0.104056,0.091447,-0.129846,1.349497,0.011194,0.054564
75.0090,1.442048,-0.073927,-0.074836,0.103305,0.090624,-0.129602,1.349631,0.011121,0.054664
75.0713,1.443468,-0.073005,-0.074961,0.103539,0.090711,-0.129609,1.349654,0.011090,0.054701
75.1500,1.442769,-0.073360,-0.074816,0.103324,0.090921,-0.129751,1.349648,0.011221,0.054612
75.2027,1.442769,-0.073360,-0.074816,0.103370,0.091004,-0.129783,1.349648,0.011221,0.054612
75.2513,1.442904,-0.073244,-0.074839,0.102976,0.091225,-0.129819,1.349528,0.011240,0.054600
75.2974,1.442582,-0.073326,-0.074881,0.103188,0.090589,-0.129581,1.349473,0.011132,0.054695
75.3571,1.442303,-0.073397,-0.074761,0.103339,0.089786,-0.129544,1.349564,0.010898,0.054860
75.4119,1.442599,-0.073493,-0.074678,0.104093,0.090246,-0.129294,1.349592,0.011087,0.054729
75.4762,1.442599,-0.073493,-0.074678,0.104101,0.090130,-0.129249,1.349592,0.011087,0.054729
75.5230,1.442804,-0.074125,-0.074693,0.106012,0.091748,-0.129697,1.349636,0.011196,0.054689
75.5708,1.443601,-0.073155,-0.074570,0.104357,0.090635,-0.129669,1.349600,0.011424,0.054522
75.6190,1.445265,-0.072391,-0.074821,0.104391,0.090843,-0.129742,1.349451,0.011166,0.054705
75.6875,1.445265,-0.072391,-0.074821,0.104195,0.090174,-0.129147,1.349451,0.011166,0.054705
75.7602,1.443814,-0.073126,-0.074425,0.104025,0.089815,-0.129097,1.349689,0.011323,0.054542
75.8165,1.443814,-0.073126,-0.074425,0.101866,0.089708,-0.128986,1.349689,0.011323,0.054542
75.8700,1.443725,-0.073436,-0.074309,0.102290,0.089666,-0.128981,1.349751,0.011271,0.054643
75.9217,1.441353,-0.073223,-0.074347,0.102822,0.089504,-0.129219,1.349551,0.011421,0.054467
76.0272,1.442310,-0.073928,-0.074388,0.102293,0.089151,-0.129158,1.349603,0.011261,0.054654
76.0994,1.441752,-0.073769,-0.074442,0.102301,0.088782,-0.129138,1.349500,0.011201,0.054654
76.1551,1.441611,-0.074421,-0.074158,0.101860,0.088386,-0.128926,1.349470,0.011016,0.054822
76.2090,1.441811,-0.074674,-0.074272,0.104246,0.089620,-0.129038,1.349632,0.011161,0.054669
76.2791,1.441811,-0.074674,-0.074272,0.104311,0.089580,-0.129030,1.349632,0.011161,0.054669
76.3314,1.441367,-0.074756,-0.074105,0.103490,0.088926,-0.129204,1.349600,0.011203,0.054606
76.3840,1.443801,-0.073634,-0.074260,0.105188,0.089948,-0.129343,1.349607,0.011213,0.054595
76.4528,1.442966,-0.074471,-0.074429,0.104209,0.089490,-0.128990,1.349594,0.011271,0.054597
76.5057,1.444833,-0.073729,-0.074512,0.103910,0.089003,-0.128987,1.349784,0.011191,0.054665
76.5576,1.444833,-0.073729,-0.074512,0.103953,0.088975,-0.128972,1.349784,0.011191,0.054665
76.6147,1.443803,-0.073760,-0.074206,0.103929,0.088724,-0.128962,1.349692,0.011140,0.054607
76.6628,1.443339,-0.074440,-0.073976,0.103358,0.088782,-0.128868,1.349536,0.010927,0.054829
76.7240,1.443324,-0.074572,-0.073989,0.103111,0.088762,-0.128790,1.349519,0.011004,0.054797
76.7771,1.442763,-0.074393,-0.074024,0.102247,0.089641,-0.128700,1.349493,0.011018,0.054673
76.8244,1.442613,-0.074344,-0.073867,0.102500,0.089681,-0.128684,1.349584,0.011004,0.054746
76.8981,1.441759,-0.073226,-0.073828,0.104239,0.089570,-0.128877,1.349568,0.011119,0.054697
76.9571,1.442097,-0.073233,-0.073750,0.104291,0.089605,-0.128909,1.349639,0.011062,0.054768
77.0146,1.443795,-0.073706,-0.073960,0.104318,0.089614,-0.128898,1.349645,0.010943,0.054753
77.0727,1.443795,-0.073706,-0.073960,0.103923,0.088965,-0.128806,1.349645,0.010943,0.054753
77.1542,1.443785,-0.073639,-0.074029,0.103736,0.088966,-0.128820,1.349573,0.011014,0.054698
77.2328,1.443277,-0.074248,-0.073888,0.102684,0.087940,-0.128660,1.349615,0.010928,0.054740
77.2971,1.442081,-0.075142,-0.073650,0.102258,0.087966,-0.128515,1.349611,0.010923,0.054849
77.3515,1.442081,-0.075142,-0.073650,0.102258,0.087891,-0.128477,1.349611,0.010923,0.054849
77.4287,1.442261,-0.074965,-0.073719,0.102276,0.088211,-0.128447,1.349623,0.011047,0.054756
77.4931,1.442467,-0.075143,-0.073385,0.104336,0.087048,-0.128513,1.350284,0.010738,0.054926
77.5571,1.442316,-0.074576,-0.073441,0.104589,0.086975,-0.128456,1.350082,0.010973,0.054822
77.6130,1.444133,-0.075729,-0.073506,0.103104,0.088043,-0.128552,1.349850,0.011005,0.054823
77.6664,1.444348,-0.075808,-0.073436,0.102647,0.088140,-0.128533,1.349959,0.010979,0.054859
77.7139,1.443240,-0.074931,-0.073557,0.102609,0.088133,-0.128523,1.350209,0.010915,0.054801
77.7613,1.443240,-0.074931,-0.073557,0.103564,0.087915,-0.128729,1.350209,0.010915,0.054801
77.8240,1.443090,-0.074802,-0.073513,0.101693,0.088594,-0.128850,1.350227,0.011003,0.054832
77.9068,1.443725,-0.075245,-0.073710,0.101554,0.088694,-0.128844,1.350285,0.010964,0.054821
77.9575,1.441817,-0.074729,-0.073897,0.103471,0.088382,-0.128973,1.350252,0.010976,0.054754
78.0092,1.441624,-0.074586,-0.073929,0.103332,0.088440,-0.128990,1.350210,0.011008,0.054728
78.0591,1.443470,-0.074885,-0.074137,0.104848,0.089959,-0.128858,1.350130,0.011176,0.054644
78.1372,1.443342,-0.074890,-0.074145,0.104869,0.090111,-0.128910,1.350153,0.011137,0.054657
78.1920,1.443919,-0.074249,-0.073966,0.104638,0.086624,-0.129037,1.350052,0.010992,0.054782
78.2401,1.444942,-0.073428,-0.073916,0.104856,0.085976,-0.129020,1.350222,0.010844,0.054792
78.2891,1.444942,-0.073428,-0.073916,0.104860,0.085739,-0.128954,1.350222,0.010844,0.054792
78.3369,1.444585,-0.076975,-0.073993,0.103171,0.085999,-0.129030,1.350112,0.010920,0.054854
78.3869,1.444850,-0.077690,-0.073933,0.103139,0.086241,-0.128977,1.350161,0.010879,0.054877
78.4388,1.444850,-0.077690,-0.073933,0.103113,0.086215,-0.128945,1.350161,0.010879,0.054877
78.5004,1.443173,-0.077570,-0.074041,0.103359,0.084549,-0.129735,1.350157,0.010926,0.054818
78.5539,1.443081,-0.077134,-0.073959,0.101623,0.085730,-0.130065,1.350091,0.011055,0.054807
78.6089,1.443218,-0.079834,-0.074828,0.101640,0.085807,-0.130093,1.350114,0.011082,0.054717
78.6608,1.441354,-0.079259,-0.075030,0.101638,0.085895,-0.130123,1.350065,0.010901,0.054846
78.7133,1.441354,-0.079259,-0.075030,0.101393,0.087734,-0.130129,1.350065,0.010901,0.054846
78.7670,1.441389,-0.079277,-0.075075,0.101374,0.087285,-0.130100,1.350097,0.010842,0.054831
78.8208,1.441233,-0.077373,-0.075089,0.102600,0.088897,-0.130088,1.350180,0.010889,0.054848
78.8780,1.441174,-0.077733,-0.075100,0.102638,0.089103,-0.130048,1.350135,0.010902,0.054822
78.9362,1.442349,-0.076021,-0.075118,0.102328,0.088148,-0.130260,1.350079,0.011012,0.054776
78.9935,1.442408,-0.075913,-0.075204,0.102349,0.088583,-0.130299,1.350110,0.011155,0.054671
79.0644,1.442111,-0.076881,-0.075431,0.102373,0.088907,-0.130407,1.350118,0.011153,0.054631
79.1335,1.442110,-0.076748,-0.075237,0.104090,0.086212,-0.130774,1.350145,0.010811,0.054917
79.2030,1.443796,-0.079872,-0.075602,0.104168,0.088825,-0.130249,1.350174,0.010844,0.054929
79.2735,1.442366,-0.077092,-0.075184,0.104278,0.089084,-0.130170,1.350214,0.010903,0.054816
79.3394,1.444144,-0.076606,-0.075079,0.104328,0.089194,-0.130221,1.350363,0.010784,0.054946
79.4107,1.444180,-0.076050,-0.075223,0.103451,0.088248,-0.130597,1.350247,0.010917,0.054762
79.4634,1.444132,-0.076066,-0.075159,0.101823,0.088353,-0.130549,1.350183,0.010870,0.054853
79.5132,1.443035,-0.077402,-0.075479,0.101812,0.088332,-0.130539,1.350013,0.010948,0.054922
79.6024,1.441441,-0.077428,-0.075387,0.101346,0.087799,-0.130367,1.350056,0.010757,0.054973
79.6632,1.440926,-0.077155,-0.075452,0.101528,0.087662,-0.130293,1.350008,0.010850,0.054892
79.7250,1.441086,-0.077618,-0.075211,0.101882,0.090186,-0.130382,1.350146,0.010909,0.054940
79.7814,1.441086,-0.077618,-0.075211,0.101908,0.090168,-0.130378,1.350146,0.010909,0.054940
79.8748,1.441723,-0.075235,-0.075301,0.102582,0.089568,-0.130358,1.350214,0.010931,0.054883
79.9329,1.442388,-0.076047,-0.075200,0.102272,0.090939,-0.130389,1.350283,0.010688,0.054984
79.9929,1.442129,-0.075074,-0.075155,0.103463,0.086037,-0.130686,1.350250,0.010613,0.055032
80.0521,1.442129,-0.075074,-0.075155,0.102299,0.089034,-0.130518,1.350250,0.010613,0.055032
80.1141,1.443310,-0.079961,-0.075499,0.102307,0.090983,-0.130385,1.350329,0.010724,0.055000
80.1793,1.442115,-0.076700,-0.075367,0.102281,0.091466,-0.130376,1.350260,0.010763,0.054966
80.2673,1.442133,-0.074596,-0.075191,0.101586,0.091291,-0.130649,1.350250,0.010746,0.055012
80.3463,1.442108,-0.074102,-0.075232,0.101761,0.087048,-0.131058,1.350236,0.010755,0.054957
80.4005,1.441228,-0.074630,-0.075576,0.102144,0.089615,-0.130791,1.350096,0.010771,0.054881
80.4645,1.441401,-0.079401,-0.075957,0.103898,0.089124,-0.130995,1.350153,0.010781,0.054909
80.5199,1.441768,-0.076499,-0.075724,0.102131,0.090811,-0.130862,1.350088,0.010755,0.054871
80.6019,1.443385,-0.077151,-0.075988,0.102540,0.090583,-0.131036,1.349973,0.010855,0.054810
80.6549,1.441713,-0.075150,-0.075913,0.102185,0.090918,-0.130897,1.350033,0.010993,0.054759
80.7064,1.442185,-0.075584,-0.076141,0.102437,0.092274,-0.130804,1.350112,0.011039,0.054699
80.7691,1.441879,-0.075230,-0.075927,0.102581,0.091911,-0.130846,1.350164,0.010872,0.054777
80.8208,1.441879,-0.075230,-0.075927,0.102623,0.091852,-0.130839,1.350164,0.010872,0.054777
80.8857,1.442249,-0.073639,-0.075793,0.101184,0.091126,-0.130759,1.350257,0.010980,0.054829
80.9534,1.442269,-0.074274,-0.075744,0.101828,0.090431,-0.130738,1.350120,0.010814,0.054901
